NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
จิราพร 	Jiraporn 	อรุณพานิชเลิศ	Arunpanichlert	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อัจฉรา 	Achara 	ภูมิเย็น	Phumyen	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	1	0
วาสินี 	Wasinee 	วรรณศิริ	Wannasiri	คณะศิลปศาสตร์	0	0
กฤษฎา 	Kritsada 	ไชยสาร	Chaiyasarn	คณะวิศวกรรมศาสตร์	0	0
สุภัทรา 	Supattra 	ศิลปบรรเลง	Sillapabanleng	คณะสหเวชศาสตร์	1	1
ภรณีย์ 	Pornnee 	พินันโสตติกุล	Pinunsottikul	คณะศิลปศาสตร์	1	0
พัชราภรณ์ 	Patcharaporn 	หนังสือ	Nangsue	คณะศิลปศาสตร์	0	0
วิรัช 	Virach 	ศรเลิศล้ำวาณิช	Sornlertlamvanich	ภาควิชาเทคโนโลยีสารสนเทศ คอมพิวเตอร์และการสื่อสาร สถาบันเทคโนโลยีนานาชาติสิรินธร	1	0
อรลักษณา 	Ornlaksana 	แพรัตกุล	Paeratakul	คณะเภสัชศาสตร์	11	8
อธิษฐาน์ 	Athitha 	คงทรัพย์	Kongsup	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
อดิศร 	Adisorn 	จันทรสุข	Juntrasook	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
สุรวิทย์ 	Surawit 	อัสสพันธุ์	Assapun	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	2	0
เขียนศักดิ์ 	Khiensak 	แสงเกลี้ยง	Saengklieng	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ภาวิณี 	Pawinee 	เอี่ยมตระกูล	Iamtrakul	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	9	6
สุวดี 	Suwadee 	ทองสุกปลั่ง หรรษาสุขสิน	Thongsukplang Hansasooksin	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	2	0
ภูษิต 	Pusit 	เลิศวัฒนารักษ์	Lertwattanaruk	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	9	3
เฉลิมวัฒน์ 	Chalermwat 	ตันตสวัสดิ์	Tantasavasdi	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	9	5
อวิรุทธ์ 	Awiroot 	ศรีสุธาพรรณ	Srisutapan	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	6	4
สุปรีดี 	Supreedee 	ฤทธิรงค์	Rittironk	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	5	1
พีรดร 	Peeradorn 	แก้วลาย	Kaewlai	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
วิจิตรบุษบา 	Wijitbusaba 	มารมย์	Marome	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	3	0
สุดาภรณ์ 	Sudaporn 	สุดประเสริฐ	Sudprasert	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	2	1
จุฑามาศ 	Juthamas 	ถิระวัฒน์	Thirawat	คณะนิติศาสตร์	2	0
พิมพ์ศิริ 	Pimsiri 	เทเลอร์	Taylor	สถาบันภาษา	0	0
ศิริศิลป์ 	Sirisilp 	กองศิลป์	Kongsilp	คณะวิศวกรรมศาสตร์	0	0
สุภมาศ 	Supamard 	สุชาตานนท์	Sujatanond	คณะวิศวกรรมศาสตร์	0	0
นันทพัทธ์ 	Nanthaphan	ตระกูลไตรพฤกษ์		คณะวิทยาศาสตร์และเทคโนโลยี	0	0
รัตนาวลี 	Ratanawalee 	วิมลมาศ	Wimolmas	สถาบันภาษา	0	0
สัณห์ 	Sun 	โอฬาพิริยกุล	Olapiriyakul	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	2	0
เอกวัจน์ 	Ekawat 	เชาว์วิชารัตน์	Chaowicharat	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ปาณิศา 	Panisa 	วิชุพงษ์	Vishuphong	วิทยาลัยสหวิทยาการ	0	0
อรณิชา 	Onicha 	เมี่ยงบัว	Meangbua	วิทยาลัยสหวิทยาการ	0	0
ธีรภัทร 	Teeraphat 	รื่นศิริ	Ruensiri	คณะศิลปศาสตร์	0	0
ชลาลัย 	Chalalai 	แต้ศิลปสาธิต	Taesilapasathit	คณะศิลปศาสตร์	2	0
ชานนทร์ 	Chanon 	เตชะสุนทรวัฒน์	Techsunthornwat	คณะเศรษฐศาสตร์	0	0
เสมอกาญจน์ 	Samoekan 	โสภณหิรัญรักษ์	Sophonhiranrak	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
อัครา 	Akara 	เมธาสุข	Metasuk	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ปวีณา 	Paveena 	แช่มช้อย	Chamchoy	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ธีรพัฒน์ 	Teerapat 	ลัดดาวงศ์	Laddawong	คณะสหเวชศาสตร์	0	0
นารเมธ 	Narameth 	นานานุกูล	Nananukul	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
พรชัย 	Bhornchai 	หาระโคตร	Harakotr	คณะวิทยาศาสตร์และเทคโนโลยี	7	1
กิตติ 	Associate 	ศิริพัลลภ	Professor Kitti Siripullop	ภาควิชาการตลาด คณะพาณิชยศาสตร์และการบัญชี	0	0
เพริน 	Pearl 	เภาวิเศษ	Phaovisaid	วิทยาลัยโลกคดีศึกษา	0	0
ประภาศรี 	Prapasri 	กุลาเลิศ	Kulalert	คณะแพทยศาสตร์	1	0
ฉัตรชัย 	Chatchai 	ธรรมวงศ์สกุล	Thamwongskul	คณะแพทยศาสตร์	0	0
วิรัลพัชร 	Viralbajra 	ประเสริฐศักดิ์	Prasertsak	วิทยาลัยสหวิทยาการ	1	0
จำลอง 	Jarmlong 	สุวรรณชาติ	Suwannachat	คณะศิลปกรรมศาสตร์	1	0
บวร 	Borworn 	คูหิรัญ	Khuhirun	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
แพรว 	Praew 	เที่ยงพิมล	Thiengpimol	คณะวิทยาศาสตร์และเทคโนโลยี	4	0
อรรฆวัชร 	Akkawat 	รวมไมตรี	Ruammaitree	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ตามไท 	Tamthai 	ดิลกวิทยรัตน์	Dilokvitayarat	คณะศิลปศาสตร์	2	1
ธีรยุทธ 	Teerayut 	ตั้งไพฑูรย์	Tangpattoon	คณะแพทยศาสตร์	0	0
วรัญญา 	Waranya 	เลิศไพฑูรย์พันธ์	Lertpaitoonpan	คณะแพทยศาสตร์	0	0
Nguyen 	Nguyen 	Duy Hung	Duy Hung	ภาควิชาเทคโนโลยีการจัดการ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
วิภาวี 	Wipavee 	พงษ์ปิ่น	Phongpin	คณะสังคมวิทยาและมานุษยวิทยา	0	0
สิทธิชัย 	Sittichai 	เทพไพฑูรย์	Theppaitoon	โครงการปริญญาตรีหลักสูตรนานาชาติ คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ประเสริฐ 	Prasirt 	รุนรา	Runra	คณะศิลปศาสตร์	2	0
กัมพล 	Kamphon 	เเสงเอี้ยม	Saenglam	คณะศิลปกรรมศาสตร์	0	0
รักษวรรณ 	Raksawan 	ดีโนนโพธิ์	Deenonpoe	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
อารีจรรย์ 	Areechun 	โสตถิพันธุ์	Sotthithnndhu	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
นิภาภรณ์ 	Nipaporn 	เเสนคุณท้าว	Sankuntaw	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
หยาดนภา 	Yardnapar 	ผาเจริญ	Parcharoen	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
ลินดา 	Linda 	เยห์	Yeh	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
พุทธชาด 	Putthachat 	อังณะกูร	Angnakoon	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ธนวัต 	Thanawut 	ลิมป์พาณิชย์กุล	Limpanitgul	คณะพาณิชยศาสตร์และการบัญชี	1	0
ธีระวัฒน์ 	Teerawat 	สิมมาจันทร์	Simmachan	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
แสงวรรณ 	Saengwan 	ตั้งแสงสกุล	Tangsaengsakun	คณะพยาบาลศาสตร์	0	0
กฤติณ 	Krittin 	ศิลานันท์	Silanun	คณะแพทยศาสตร์	4	0
ณิชา 	Nicha 	ใบเจริญ	Baicharoen	คณะศิลปศาสตร์	0	0
ชิราวุฒิ 	Chiravoot 	เพชรเย็น	Pechyen	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
นันตรา 	Nuntra 	สุวันทารัตน์	Suwantarat	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	1	0
พาณุวงศ์ 	Panuwong 	คัมภิรารักษ์	Kumpirarusk	คณะพาณิชยศาสตร์และการบัญชี	0	0
สอาด 	Sa-ad 	ริยะจันทร์	Riyajan	คณะวิทยาศาสตร์และเทคโนโลยี	7	0
กนกทิพย์ 	Kanoktip 	ปานสุขสาร	Pansuksan	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
เยาวรัตน์ 	Yaowarat 	มัชฌิม	Matchim	คณะพยาบาลศาสตร์	10	7
อารยา 	Arraya 	วัฒนิตานนท์	Watanitanon	คณะแพทยศาสตร์	1	0
พาขวัญ 	Pakwan 	วระพงษ์สิทธิกุล	Varapongsittikul	คณะทันตแพทยศาสตร์	0	0
อินทัด 	Intad 	ศรีประเสริฐ	Sriprasert	คณะทันตแพทยศาสตร์	0	0
ทิพยพรรณ 	Thipphayaphan 	สาธิตธรรมพร	Sathitthammaphon	คณะทันตแพทยศาสตร์	0	0
วัชรี 	Watcharee 	เกลี้ยงแก้ว	Kliangkaeo	คณะทันตแพทยศาสตร์	0	0
ศิริพร 	Siriporn 	กิตติวิสุทธิ์	Kittiwisut	คณะเภสัชศาสตร์	0	0
จุฬณี 	Chulanee 	ตันติกุลานันท์	Tantikulananta	วิทยาลัยสหวิทยาการ	1	0
ปรุฬห์ลภย์ 	Prarunrop 	พฤกษ์โสภี	Prueksopee	คณะศิลปกรรมศาสตร์	0	0
กิตติยา 	Kittiya 	จันทรธานีวัฒน์	Jantarathaneewat	คณะเภสัชศาสตร์	0	0
พีรพัฒน์ 	Pheeraphat 	ทรัพย์พฤทธิกุล	Sarppreuttikun	คณะเภสัชศาสตร์	0	0
นิฤมน 	Nirumon 	รัตนะรัต	Rattanarat	คณะสังคมสงเคราะห์ศาสตร์	4	0
สุรศักดิ์ 	Surasak 	เพ็ชรมณี	Phetmanee	คณะวิศวกรรมศาสตร์	0	0
สยารัตน์ 	Saiyaradhana 	ทองรุจิรัชต์กุล	Thongrujiratkun	คณะศิลปศาสตร์	0	0
นภารัตน์ 	Naparat 	มีจรรยากุล	Meechanyakul	สถาบันภาษา	0	0
อัจฉรา 	Auschala 	ชลายนนาวิน	Chalayonnavin	คณะสังคมสงเคราะห์ศาสตร์	1	1
พิชญ 	Pichaya 	ตันติยวรงค์	Tantiyavarong	คณะแพทยศาสตร์	1	0
อันธิฌา 	Anthicha 	คุณจันทรโชติ	Kunjantarachot	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
ศรัณวิชญ์ 	Sarunwit 	พรหมสาขา ณ สกลนคร	Promsaka Na Sakonnakron	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
อรัมษ์ 	Arom 	เจษฎาญานเมธา	Jedsadayanmata	คณะเภสัชศาสตร์	4	4
ฐิติรัตน์ 	Thitirat 	อินทร์ประสิทธิ์	Inprasit	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อดิศักดิ์ 	Adisak 	ภูมิรัตน์	Bhumiratana	คณะสาธารณสุขศาสตร์	6	4
Chung 	Chung-Hao 	Hao Hsu	Hsu	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ศิญาณี 	Siyanee 	หิรัญสาลี	Hirunsalee	วิทยาลัยโลกคดีศึกษา	0	0
เสาวนีย์ 	Saowanee 	หน่อแก้ว	Norkaew	คณะสาธารณสุขศาสตร์	0	0
พิมลมาศ 	Pimonmart 	วรรณคนาพล	Wankanapon	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	3	0
ศรีศักดิ์ 	Srisak 	พัฒนวศิน	Phattanawasin	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	6	3
ภูมิชาย 	Poomchai 	พันธุ์ไพโรจน์	Punpairoj	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	3	1
นิรันดร 	Nirandorn 	ทองอรุณ	Tongaroon	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	5	2
สันติรักษ์ 	Santirak 	ประเสริฐสุข	Prasertsuk	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	4	2
เทวา 	Teva 	พนักศรี	Phanaksri	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
บุรพล 	Burapol 	สิงห์นา	Singhana	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	1	1
กาญจนา 	Kanjana 	ช้างแก้ว	Changkaew	คณะสาธารณสุขศาสตร์	0	0
จุฑาทิพย์ 	Juthathip 	จงวนิชย์	Jongwanich	คณะเศรษฐศาสตร์	1	0
นฤพจน์ 	Narupot 	พุธวัฒนะ	Putwattana	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
อัครนัย 	Akkaranai 	ขวัญอยู่	Kwanyou	คณะสังคมวิทยาและมานุษยวิทยา	0	0
ภัณฑิลา 	Phuntila 	ธาราเบ็ญจศีล	Tharabenjasin	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
ชวนนท์ 	Chawanon 	กาญจนสุวรรณ	Kanchanasuwan	วิทยาลัยสหวิทยาการ	0	0
สุพัชริน 	Supatcharin 	เขมรัตน์	Kemarat	คณะสหเวชศาสตร์	0	0
อัญชดาหรือไอด้า 	Anchada 	เจริญรุกข์	Alias Aida Charoenrook	คณะพาณิชยศาสตร์และการบัญชี	0	0
น้ำฝน 	Numfon 	เอกตาแสง	Eaktasang	คณะสาธารณสุขศาสตร์	0	0
วานิสสา 	Wanissa 	เสือนิล	Suanin	คณะเศรษฐศาสตร์	0	0
เปรมจิต 	Premjit 	อาภรณ์แม่กลอง	Arpornmaeklong	คณะทันตแพทยศาสตร์	0	0
สมโภค 	Sompoke 	กิ่งแก้ว	Kingkaew	คณะสาธารณสุขศาสตร์	0	0
วิชัยรัตน์ 	Wichairat 	จันที	chuntee	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อุรุพงศ์ 	Uruphong 	รักษาสัตย์	Raksasad	คณะวารสารศาสตร์และสื่อสารมวลชน	0	0
จักรชัย 	Jaakchai 	จึงธีรพานิช	Jungthirapanich	คณะแพทยศาสตร์	5	2
จุลชีพ 	Chulacheeb 	ชินวรรโณ	Chinwanno	คณะรัฐศาสตร์	3	0
ธิดา 	Tida 	ทับพันธุ์	Tubpun	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
วันอภินันต์ 	Wanapinun 	นาแว	Nawae	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ชำนาญ 	Chamnan 	ภัตรพานิช	Patarapanich	คณะเภสัชศาสตร์	7	2
ภัทรพร 	Pataraporn 	สิริกาญจน	Sirikanchana	คณะรัฐศาสตร์	13	3
ธัญญารัตน์ 	Thanyarat 	บุญโทย	Boontoi	คณะพยาบาลศาสตร์	1	0
ฉัตรนภา 	Chatnapa 	นันตื้อ	Nuntue	คณะสหเวชศาสตร์	0	0
เขมิภา 	Khemipa 	แสนกล้า	Sanklaa	คณะสหเวชศาสตร์	0	0
ขจรศักดิ์ 	Khajonsak 	พงษ์พานิช	Pongpanit	คณะสหเวชศาสตร์	1	0
อาจินต์ 	Arjin 	ทองอยู่คง	Thongyuukong	คณะสังคมวิทยาและมานุษยวิทยา	3	2
ชนม์ธิดา 	Chontida 	อุ้ยกูล	Auikool	โครงการวิเทศคดีศึกษา(อาเซียนจีน)หลักสูตรนานาชาติ คณะศิลปศาสตร์	0	0
สุพิณ 	Supin 	เกชาคุปต์	Kachacupt	คณะรัฐศาสตร์	1	0
ณัฐสุดา 	Natsuda 	รัตตมณี	Rattamanee	คณะนิติศาสตร์	1	0
ณวดี 	Navadee 	เศรษฐเมธีกุล	Sethamateekul	คณะศิลปกรรมศาสตร์	1	0
ณัฐดนย์ 	Nattadon 	พรรณุเจริญวงษ์	Pannucharoenwong	คณะวิศวกรรมศาสตร์	3	1
ประพิมพ์ฝัน 	Prapimphan 	เชียงกูล	Chiengkul	คณะรัฐศาสตร์	0	0
วรรณวรัตม์ 	Wanwarat 	อันล้ำเลิศ	Anlamlert	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อุมา 	Uma 	ลางคุลเสน	Langkulsen	คณะสาธารณสุขศาสตร์	0	0
เปรมธารา 	Premthara 	ไชยชุมพร	Chaichumporn	คณะศิลปศาสตร์	0	0
กิตติ 	Kitti 	คงตุก	Kongtuk	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ชลิดา 	Chalida 	เหล่าจุมพล	Laojumpon	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
สุรชัย 	Surachai 	ศิริไกร	Sirikrai	คณะรัฐศาสตร์	4	1
สุวัจฉรา 	Suwatchara 	เปี่ยมญาติ	Piemyat	คณะสังคมสงเคราะห์ศาสตร์	8	0
สุดสงวน 	Sudsaguan 	สุธีสร	Suthisorn	คณะสังคมสงเคราะห์ศาสตร์	3	0
สุพรรณสิริ 	Supansiri 	วัฑฒกานนท์	Vathakanon	สถาบันภาษา	1	0
นิตยา 	Nitaya 	ยวงศรี	Yuangsri	สถาบันภาษา	0	0
อภิญญา 	Apinya 	เวชยชัย	Wechayachai	คณะสังคมสงเคราะห์ศาสตร์	6	0
อภิลักษณ์ 	Apiluk 	เทียนทอง	Theanthong	คณะสหเวชศาสตร์	7	1
ปัทมวรรณ 	Pattamawan 	จิมากร ซิลลิ	Jimarkon Zilli	คณะศิลปศาสตร์	0	0
ธันยเศรษฐ์ 	Thunyaseth 	เศรษฐบุตร	Sethaput	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ชัญญา 	Chanya 	ปัญญากำพล	Punyakumpol	วิทยาลัยโลกคดีศึกษา	0	0
ศราวุธ 	Sarawut 	จอมนำ	Jomnum	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
หนึ่งฤทัย 	Nungruthai 	คณานนท์	Kananont	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ธันยา 	Tanya 	รุจิเสถียรทรัพย์	Rujisatiensap	คณะสังคมสงเคราะห์ศาสตร์	5	0
สิริยา 	Siriya 	รัตนช่วย	Rattanachuay	คณะสังคมสงเคราะห์ศาสตร์	2	0
ธีรพันธ์ 	Teeraphun 	แก้วดอก	Kaewdok	คณะสาธารณสุขศาสตร์	1	0
อิสรพงษ์ 	Itsarapong 	เชื้อสันเทียะ	Chuasontia	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ธนิตา 	Tanita 	ศิริรัตน์	Sirirat	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ชนาเมธ 	Chanamet 	วกุลชัย	Vakulchai	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
รุ่งรวี 	Rungrawee 	มงคลรบ	Mongkolrob	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
กิตติคุณ 	Kittikhun 	เกิดสมบูรณ์	Kerdsomboon	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
ภิรมย์ 	Pirom 	น้อยสำแดง	Noisumdaeng	คณะสาธารณสุขศาสตร์	0	0
คัติยา 	Katiya 	อีวาโนวิช	Ivanovitch	คณะสาธารณสุขศาสตร์	0	0
จิรภัทร 	Jirapat 	หลงกุล	Longkul	คณะสาธารณสุขศาสตร์	1	1
พรรณทิสชา 	Pantitcha 	อุทปา	Outapa	คณะสาธารณสุขศาสตร์	0	0
คะนอง 	Kanong 	ปาลิภัทรางกูร	Paliphatrangkura	คณะศิลปศาสตร์	3	1
ชุติมา 	Chutima 	เข็มเจริญ	Khemcharoen	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
หิรัญญา 	Hiranya 	ศรีธาตุ	Sritart	คณะสหเวชศาสตร์	0	0
กรกมล 	Kornkamon 	ตันติวนิช	Tantiwanit	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	3	3
สรรพัชญ์ 	Sanpatchaya 	ศิริสวัสดิ์	Sirisawasd	คณะสาธารณสุขศาสตร์	0	0
กฤติยา 	Krittiya 	เขื่อนเพชร	Khuenpet	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
กาญจนา 	Kanjana 	ครชาตรี	Khornchatri	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
สิทธิโชค 	Sittichoke 	ทับทอง	Tabthong	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ฐิติกาญจน์ 	Titikarn 	อัศตรกุล	Assatarakul	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
ฝน 	Fon 	นิลเขต	Ninkhate	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
วาสนา 	Wasana 	ศรีปรัชญาอนันต์	Sriprachya-anunt	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ทิพย์สุดา 	Tipsuda 	จันทร์แจ่มหล้า	Janjamlha	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
กัลยา 	Kallaya 	ตันติยาสวัสดิกุล	Tantiyaswasdikul	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	2	0
บุษกร 	Busakorn 	รมยานนท์	Romyanond	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	2	0
ศรา 	Sara 	สุขียศ	Sukeyos	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ชุมเขต 	Choomket 	แสวงเจริญ	Sawangjaroen	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	0
วโรดม 	Varodom 	ศุขสวัสดิ	Suksawaddi	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	2	0
อาสาฬห์ 	Asan 	สุวรรณฤทธิ์	Suwanarit	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	1
สาธิดา 	Satida 	สกุลรัตนกุลชัย	Sakulrattanakulchai	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	14	0
บุญอนันต์ 	Boonanan 	นทกุล	Natakun	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	0
นิจ 	Nij 	ตันติศิรินทร์	Tontisirin	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	1
สิริพร 	Siriporn 	กอบนิธิกุลวงศ์	Kobnithikulwong	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
กฤตพร 	Kritaporn 	ห้าวเจริญ	Haocharoen	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	19	17
จาตุรงค์ 	Jaturong 	โพคะรัตน์ศิริ	Pokharatsiri	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	0
ดารณี 	Daranee 	จารีมิตร	Jareemit	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	6	5
จุฬวดี 	Chulawadee 	สันทัด	Santad	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	1
ธัญญลักษณ์ 	Tunyaluk 	รุ้งแสงจันทร์	Roongsangjun	คณะสังคมสงเคราะห์ศาสตร์	1	0
สักกาคม 	Sakkakom 	มณีนพ	Maneenop	คณะพาณิชยศาสตร์และการบัญชี	0	0
เกศินี 	Kesinee 	เนตรสมบูรณ์	Netsomboon	คณะเภสัชศาสตร์	0	0
คมน์ 	Komn 	พันธรักษ์	Bhundarak	คณะพาณิชยศาสตร์และการบัญชี	0	0
วีร์ราภัสสร์ 	Veerapas 	ณ ร้อยเอ็ด	Na Roiet	คณะสาธารณสุขศาสตร์	0	0
ชัยณรงค์ 	Chainarong 	เกษามูล	Kesamoon	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
บุญพิทักษ์ 	Boonpithak 	งามวัฒนากุล	Ngamwatthanakul	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
เกวลิน 	Kewalin 	อินทนนท์	Inthanon	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อารยา 	Araya 	ศรีไพโรจน์	Sripairoj	คณะเภสัชศาสตร์	2	2
ศิรดา 	Sirada 	พิศุทธิ์พัฒนา	Phisutphatthana	คณะทันตแพทยศาสตร์	0	0
ธัชเฉลิม 	Tatchalerm 	สุทธิพงษ์ประชา	Sudhipongpracha	คณะสาธารณสุขศาสตร์	6	0
อรภา 	Aurapa 	สกุลพาณิชย์	Sakulpanich	คณะเภสัชศาสตร์	1	2
ศิริรัตน์ 	Sirirat 	จตุรพูลลาภ	Jaturapullarp	คณะเภสัชศาสตร์	0	0
ศาสนีย์ 	Sasanee 	ศรศิลป์	Sornsil	โครงการเอเชียตะวันออกเฉียงใต้ศึกษา คณะศิลปศาสตร์	0	0
ปธานิน 	Pathanin 	จันทร์ตรี	Chantree	คณะแพทยศาสตร์	0	0
อรจิรา 	Onjira 	สิทธิศักดิ์	Sitthisak	คณะวิทยาศาสตร์และเทคโนโลยี	1	0
น้ำใส 	Namsai 	ตันติสุข	Tantisuk	คณะศิลปศาสตร์	1	0
เผ่าสถาพร 	Paosathaporn 	ดวงแก้ว	Duangkaew	คณะศิลปศาสตร์	0	0
ปริญญา 	Parinya 	มงคลพาณิชย์	Mongkolpanich	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
มงคล 	Mongkhol 	สุวรรณชาตรี	Suvarnachatri	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
อมรรัตน์ 	Amornrat 	สายทองดี	Saithongdee	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ชาลินี 	Chalinee 	สนพลาย	Sonphlay	คณะรัฐศาสตร์	1	0
ธนิกา 	Tanika 	ส่องหล้า	Songiar	คณะสาธารณสุขศาสตร์	2	0
กิตติพัฒน์ 	Kittipat 	มาลากิจ	Malakit	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
Amin 	Amin 	Eisazadeh Otaghsaraei	Eisazadeh Otaghsaraei	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
รุจิระ 	Rujira 	ฉายศิริ	Chaysiri	ภาควิชาเทคโนโลยีการจัดการ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
พวงรัตน์ 	Puangrat 	ปฐมสิริรักษ์	Patomsirirak	คณะนิติศาสตร์	1	0
ปทิตตา 	Patitta 	ไชยปาน	Chaipan	คณะนิติศาสตร์	1	1
พิสิฐ 	Pisit 	น้อยวังคลัง	Noiwangklang	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
สุทธิพร 	Suthiporn 	สัจพันโรจน์	Sajjapanroj	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ศุภางค์ 	Supang 	วัฒนเสย	Wattanasoei	คณะสาธารณสุขศาสตร์	0	0
